Case Status,Legislation,ICOCaseRef,Received Date,Received Year,Received FY,Received Qtr,Received FY Month,Completed Date,Completed Year,Completed FY,Completed Qtr,FY Completed Month,Sector,SubSector,Submitted About Account,Decision,DecisionDetail1,DecisionDetail2,ISCyberIncident
Completed,GDPR,IC-361603-T9P2,06/02/2025,2025,2024/25,Q4,11-Feb,21/03/2025,2025,2024/25,Q4,12-Mar,Local government,"Parish, community and town councils",Clevedon Town Council,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-365862-Y0J9,22/02/2025,2025,2024/25,Q4,11-Feb,21/03/2025,2025,2024/25,Q4,12-Mar,Local government,"Parish, community and town councils",Clevedon Town Council,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-371018-R4M3,15/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Estate agency / letting agency,Cygnet Properties and Leisure Plc,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371764-F4L7,19/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Central Government,Government Department,Department Of Justice,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-370759-Q3P5,17/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Accountancy and Payroll,Eesibookkeeping Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-362755-M0L1,12/02/2025,2025,2024/25,Q4,11-Feb,21/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,Eurilait Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371779-J1F9,21/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Accountancy and Payroll,KVB Limited ,No Further Action,Not PDB,Unassigned,Yes
Completed,GDPR,IC-371124-B9V4,17/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,Levi Strauss & Co Europe BV,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-360752-X3H2,03/02/2025,2025,2024/25,Q4,11-Feb,21/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Property management,Nestor Group Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Don't know
Completed,GDPR,IC-370968-M9D3,18/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Manufacturing,Q-Railing Europe Holding Gmbh Uk Branch,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-370819-P3C7,17/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Building and property construction,Richard Griffiths Architects Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-365136-R2D5,19/02/2025,2025,2024/25,Q4,11-Feb,21/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,Speciality Drinks Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371132-J7T3,18/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Manufacturing,The Norton Motorcycle Co. Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371710-D9R1,20/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Valutrades Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-370837-R3F6,17/03/2025,2025,2024/25,Q4,12-Mar,21/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,"VilCap, Inc.",No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371184-K0J8,18/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Social care,Unassigned,Almond Blossom Care,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371161-T2H9,18/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Unassigned,Atholl Scott Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-370531-F6R1,14/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Social care,Residential care,Care in Kent Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371845-F0W3,19/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Justice,Police Forces,Chief Constable Cheshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371832-P3D6,19/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Health,Healthcare and pharmaceuticals,Claypath and University Medical Group,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-370647-K0L5,14/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Cranstoun,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372047-N6C4,21/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Crewe YMCA Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371876-B6W9,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,East & North Hertfordshire NHS Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371936-T4X2,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Equality and Employment Law Centre,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372039-H2Y2,21/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Accountancy and Payroll,Galloways Accounting Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371838-C3L9,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Hallett & Co,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371847-D9H7,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Leukaemia UK,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371840-F4N5,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Health,Public health,Lincolnshire Partnership NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371920-H7M4,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,Methodist Homes,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371851-G3F1,19/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Missing People,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371952-C6S3,21/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Accountancy and Payroll,Myersons (CA) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371857-K3V2,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371922-Z3F5,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,Northamptonshire Healthcare NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372042-P0X8,21/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Plend Technology Group Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371874-B7F1,19/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Rape and Sexual Abuse Support Centre Guildford,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371928-H0C6,21/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,Ridgeway Education Trust (Didcot Girls School),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-289072-N2T2,16/02/2024,2024,2023/24,Q4,11-Feb,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Scottish Advocate,Scottish Courts and Tribunals Service,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-312104-L3P2,04/06/2024,2024,2024/25,Q1,03-Jun,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Scottish Advocate,Scottish Courts and Tribunals Service,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371898-V6S0,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Stowe Family Law LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372071-Y2T3,21/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,The Philadelphia Network Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371929-Y7Y3,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,The Priory Law Group Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371949-X6P1,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,The Sovereign Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371911-X8N2,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Community School,Vale School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372052-K6Q6,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,White Cube Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371909-B8B4,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of goods,Bancroft Wines Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-363048-L9N4,12/02/2025,2025,2024/25,Q4,11-Feb,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Brockbank Curwen Cain & Hall Ltd,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371877-Z1F3,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Family Support Link,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-371278-S6P2,19/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Jury O'Shea LLP,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-275833-S5S2,08/12/2023,2023,2023/24,Q3,09-Dec,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Scottish Advocate,Scottish Courts and Tribunals Service,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-284904-L9V8,26/01/2024,2024,2023/24,Q4,10-Jan,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Scottish Advocate,Scottish Courts and Tribunals Service,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-285705-V8Z8,31/01/2024,2024,2023/24,Q4,10-Jan,24/03/2025,2025,2024/25,Q4,12-Mar,Legal,Scottish Advocate,Scottish Courts and Tribunals Service,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-361392-Y7Z7,06/02/2025,2025,2024/25,Q4,11-Feb,24/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,The Agency (London) Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-370773-R5Z2,14/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,Regulators,Regulatory Body,The Financial Conduct Authority,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-371870-H1B1,20/03/2025,2025,2024/25,Q4,12-Mar,24/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Usay Business Limited,No Further Action,Breach recorded - regulatory action criteria not met,Unassigned,Yes
Completed,GDPR,IC-371347-R9Z3,19/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Accountancy and Payroll,AEL Markhams Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372125-Q7Q1,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372393-S2L4,22/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Legal,Barristers,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372140-Q6W8,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Ark Schools,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-367604-S7J4,03/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,Bradford District Care NHS Foundation Trust,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-370727-M3W2,16/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Unassigned,Cannon Children Services Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371919-G9D9,20/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Utilities,Utility companies,Castle Water Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372255-X2Y2,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Chrysalis Finance Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371901-W1Q8,20/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Property management,David English Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372300-X4R5,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,General business,Supplier of services,EQUANS Services Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371680-X6Z1,19/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,First Legal Solicitors Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372427-J1J8,23/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Financial services and advice,Frontline Debt Advice,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372344-H4N2,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Further education,HRUC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-370562-Z9W8,14/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Manufacturing,Jaguar Land Rover Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372132-H1H7,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Training Company,Kingdom Services Group Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371350-T7H0,19/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Academy and Free Schools,Leading Edge Academies Partnership,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372075-H8D6,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Social care,Domiciliary care,My Home Choice (Essex) Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-365164-C8T2,20/02/2025,2025,2024/25,Q4,11-Feb,25/03/2025,2025,2024/25,Q4,12-Mar,General business,Business advice and consultancy,Nakatomi Consulting Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-371435-J7D0,20/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Unassigned,New Homes Law Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371983-V7H1,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,NHS Grampian (Grampian Health Board),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371346-B8P5,19/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,General business,Supplier of services,Potsford Care Services ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372189-C7J2,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Estate agency / letting agency,Reside Manchester Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371923-W6P2,20/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Local government,Borough Council,Rochdale Borough Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372128-J6V6,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Royal British Legion Industries Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371894-N6T1,20/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Transport and leisure,Passenger transport,Scotrail Trains Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372333-X8G7,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Utilities,Utility companies,Severn Trent Water Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-364924-F3C1,20/02/2025,2025,2024/25,Q4,11-Feb,25/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,National charities,Shakespeare Globe Trust (The),Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372235-S9N7,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Health,Healthcare and pharmaceuticals,St Josephs Independent Hospital Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-367595-Y5V7,03/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Health,Unassigned,St Wulfstan Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372360-C0N5,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Central Government,Government Department,The Clerk of The House - House of Commons,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372091-P4H6,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,The Hill Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372347-H5G3,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Pensions,The Trustees of the Cadent Gas Pension Scheme,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372280-D7Z8,22/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,True Solicitors LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372325-K4P3,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Banks and Building Societies,US Bank Europe DAC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371317-R2K9,19/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Legal,Legal professionals,WBW Solicitors LLP,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372173-N7D2,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Local government,"Unitary Authority (London Borough, Mets and Councils in Scotland and Wales)",West Dunbartonshire Council,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371868-T2W3,20/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Service providers,Wildanet Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371321-V2M8,19/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Land or property services,Unassigned,Yukon Property Development Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372373-X3T7,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Online Technology and Telecoms,Service providers,Squarespace Ireland Limited,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-372114-D2D8,21/03/2025,2025,2024/25,Q4,12-Mar,25/03/2025,2025,2024/25,Q4,12-Mar,Health,Secondary care,Tees Esk & Wear Valleys NHS Foundation Trust,No Further Action,Not PDB,Unassigned,No
Completed,GDPR,IC-371931-J1Q4,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner, St Clements Surgery ,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,Hybrid,IC-365272-C6Z6,21/02/2025,2025,2024/25,Q4,11-Feb,26/03/2025,2025,2024/25,Q4,12-Mar,Membership association,Employment and Trade Unions,Acorn The Union Limited,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372454-T4G6,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,Unassigned,Aether Medical Gases Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-326506-Z4V1,16/08/2024,2024,2024/25,Q2,05-Aug,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,Private schools,ALBYN SCHOOL,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372642-Y6J8,26/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Education and childcare,"Nursery, playgroups and After School club",All Saints Nursery School,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372664-F7N4,26/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Retail and manufacture,Supplier of services,Andrew Morley Business Consultancy Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372464-X5C8,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,Private Healthcare providers,Anon DC,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372583-Y4P2,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Health,General Practitioner,Beechwood Surgery,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372483-B6M6,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,"Finance, insurance and credit",Accountancy and Payroll,Bennett Kirkhope Smith Ltd,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
Completed,GDPR,IC-372673-J9H4,25/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Membership association,Clubs,British Eventing,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-371724-Q4M3,19/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Central Government,Government Department,Cabinet Office,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372569-H8Q1,24/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Justice,Police Forces,Chief Constable Wiltshire Constabulary,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372318-V4K3,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,Children's Links,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,No
Completed,GDPR,IC-372227-V6R9,21/03/2025,2025,2024/25,Q4,12-Mar,26/03/2025,2025,2024/25,Q4,12-Mar,Charitable and voluntary,Local charities,CHOICE IN HACKNEY,Informal action taken,Breach recorded - regulatory action criteria not met,Advice given,Yes
